"","cushion","open","cushion+open"
"Plantago_barbata",0.00342019543973941,0,0.00171009771986971
"Plantago_eriopoda",0.00211726384364821,0.000977198697068404,0.00154723127035831
"Plantago_holosteum",0.00602605863192182,0.00358306188925081,0.00480456026058632
"Plantago_lanceolata",0.000488599348534202,0.000162866449511401,0.000325732899022801
"Plantago_major",0.000488599348534202,0,0.000244299674267101
"Plantago_nubigena",0.00407166123778502,0.011400651465798,0.00773615635179153
"Plantago_patagonica",0.00211726384364821,0.00325732899022801,0.00268729641693811
"Plantago_rigida",0.00407166123778502,0.00228013029315961,0.00317589576547231
"Plantago_sp",0.000977198697068404,0.0011400651465798,0.0010586319218241
"Plantago_sp1",0.000814332247557003,0.000325732899022801,0.000570032573289902
"Plantago_sp2",0.00700325732899023,0.00570032573289902,0.00635179153094463
"Plantago_tweedyi",0.000325732899022801,0,0.000162866449511401
"Poa_alopecurus",0.0260586319218241,0.0149837133550489,0.0205211726384365
"Poa_alpina",0.0618892508143322,0.0304560260586319,0.0461726384364821
"Poa_araratica",0.00390879478827362,0.00162866449511401,0.00276872964169381
"Poa_colensoi",0.0260586319218241,0.0125407166123779,0.019299674267101
"Poa_fuegiana",0.000325732899022801,0.000651465798045603,0.000488599348534202
"Poa_holciformis",0.0242671009771987,0.0140065146579805,0.0191368078175896
"Poa_ligulata",0.0299674267100977,0.0413680781758958,0.0356677524429967
"Poa_poiphagorum",0.00146579804560261,0.000162866449511401,0.000814332247557003
"Poa_pratensis",0.0177524429967427,0.0115635179153094,0.0146579804560261
"Poa_pusilla",0.00407166123778502,0.00309446254071661,0.00358306188925081
"Poa_sandbergii",0.00863192182410424,0.00667752442996743,0.00765472312703583
"Poa_secunda",0.000977198697068404,0.0011400651465798,0.0010586319218241
"Poa_sibirica",0.00130293159609121,0.0011400651465798,0.0012214983713355
"Poa_sp",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Poa_sp1",0.0107491856677524,0.00276872964169381,0.00675895765472313
"Poa_sp2",0.000814332247557003,0.00146579804560261,0.0011400651465798
"Poa_sp4",0.00684039087947883,0.00700325732899023,0.00692182410423453
"PoaUnk_sp",0.0271986970684039,0.0317589576547231,0.0294788273615635
"PoaUnk2_sp",0.000325732899022801,0,0.000162866449511401
"PoaUnk3_sp",0.045928338762215,0.0247557003257329,0.0353420195439739
"PoaUnk4_sp",0.000325732899022801,0,0.000162866449511401
"Polemonium_boreale",0.00130293159609121,0.0011400651465798,0.0012214983713355
"Polemonium_pulcherrimum",0.00260586319218241,0.00162866449511401,0.00211726384364821
"Polemonium_sp",0.00488599348534202,0.00195439739413681,0.00342019543973941
"Polemonium_viscosum",0.00863192182410424,0.00293159609120521,0.00578175895765472
"Polygala_salasiana",0.0167752442996743,0.000651465798045603,0.00871335504885993
"Polygala_sp",0,0.000162866449511401,8.14332247557003e-05
"Polygonatum_sp",0.00211726384364821,0.00179153094462541,0.00195439739413681
"Polygonum_bistortioides",0.00846905537459283,0.00146579804560261,0.00496742671009772
"Polygonum_molliaeforme",0.000977198697068404,0.000814332247557003,0.000895765472312704
"Polygonum_sp",0.00390879478827362,0.00162866449511401,0.00276872964169381
"Polygonum_viviparum",0.0382736156351792,0.0174267100977199,0.0278501628664495
"Potentilla_arguta",0.000488599348534202,0.000325732899022801,0.000407166123778502
"Potentilla_concinna",0.000162866449511401,0,8.14332247557003e-05
"Potentilla_crantzii",0.000977198697068404,0.000325732899022801,0.000651465798045603
"Potentilla_diversifolia",0.0283387622149837,0.00830618892508143,0.0183224755700326
"Potentilla_gracilis",0.000651465798045603,0.000325732899022801,0.000488599348534202
"Potentilla_heptaphylla",0.00162866449511401,0.000977198697068404,0.00130293159609121
"Potentilla_microphylla",0.000325732899022801,0.000488599348534202,0.000407166123778502
"Potentilla_morefieldii",0.00407166123778502,0.00228013029315961,0.00317589576547231
"Potentilla_multifida",0.00651465798045603,0.00586319218241042,0.00618892508143322
"Potentilla_nivea",0.0100977198697068,0.00358306188925081,0.00684039087947883
"Potentilla_sericea",0.00765472312703583,0.00309446254071661,0.00537459283387622
"Potentilla_sp",0.0175895765472313,0.00586319218241042,0.0117263843648208
"Potentilla_sp1",0.000325732899022801,0.000651465798045603,0.000488599348534202
"Potentilla_sp2",0.000162866449511401,0.000977198697068404,0.000570032573289902
"Potentilla_tanacetifolia",0.000325732899022801,0,0.000162866449511401
"Potentilla_villosa",0.000325732899022801,0.000325732899022801,0.000325732899022801
"Pozoa_coriacea",0.000325732899022801,0.0104234527687296,0.00537459283387622
"Primula_integrifolia",0.00244299674267101,0.000325732899022801,0.00138436482084691
"Primula_sp",0.000651465798045603,0.000651465798045603,0.000651465798045603
"Pritzelago_alpina",0.00130293159609121,0.000488599348534202,0.000895765472312704
"Pritzelago_sp",0,0.000488599348534202,0.000244299674267101
"Prunus_sp",0.000162866449511401,0.000325732899022801,0.000244299674267101
"Pseudorchis_albida",0.000162866449511401,0,8.14332247557003e-05
"Quinchamalium_chilense",0.00667752442996743,0.00553745928338762,0.00610749185667752
"Ranunculus_acetosellifolius",0,0,0
"Ranunculus_alpestris",0.00244299674267101,0.00146579804560261,0.00195439739413681
"Ranunculus_breyninus",0.011400651465798,0.0104234527687296,0.0109120521172638
"Ranunculus_demissus",0.0011400651465798,0.000977198697068404,0.0010586319218241
"Ranunculus_guzmanii",0.00146579804560261,0.000325732899022801,0.000895765472312704
"Ranunculus_montanus",0.000162866449511401,0,8.14332247557003e-05
"Ranunculus_nivalis",0.000814332247557003,0.000162866449511401,0.000488599348534202
"Ranunculus_parnassifolius",0.00276872964169381,0.00374592833876221,0.00325732899022801
"Ranunculus_peruvianus",0.00162866449511401,0.00162866449511401,0.00162866449511401
"Ranunculus_pseudomontanus",0,0.000162866449511401,8.14332247557003e-05
"Ranunculus_sp",0.0011400651465798,0.000325732899022801,0.000732899022801303
"Ranunculus_sp1",0.000162866449511401,0,8.14332247557003e-05
"Ranunculus_sp2",0.00195439739413681,0.00130293159609121,0.00162866449511401
"RanUnk_sp",0.000162866449511401,0.00130293159609121,0.000732899022801303
"Raoulia_grandiflora",0.00553745928338762,0.00407166123778502,0.00480456026058632
"Raoulia_hectorii",0.00928338762214984,0.00293159609120521,0.00610749185667752
"Rhodiola_fastigiata",0.000488599348534202,0.000162866449511401,0.000325732899022801
"Rhodiola_juparensis",0.000977198697068404,0.000814332247557003,0.000895765472312704
"Rhodiola_rosea",0.00635179153094463,0.00846905537459283,0.00741042345276873
"Rhodophiala_uniflora",0.00537459283387622,0.00667752442996743,0.00602605863192182
"Ribes_cucullatum",0.000162866449511401,0.000651465798045603,0.000407166123778502
"RubUnk_sp",0.00553745928338762,0.000488599348534202,0.00301302931596091
"Rumex_acetosella",0.00146579804560261,0.00325732899022801,0.00236156351791531
"Rumex_angiocarpus",0.000651465798045603,0.00358306188925081,0.00211726384364821
"Rumex_sp",0.000651465798045603,0.000488599348534202,0.000570032573289902
"Rytidosperma_pictum",0.00179153094462541,0.000488599348534202,0.0011400651465798
"Rytidosperma_setifolium",0.0131921824104235,0.00928338762214984,0.0112377850162866
"Rytidosperma_violaceum",0.0112377850162866,0.00179153094462541,0.00651465798045603
"Salix_alpina",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Salix_arctica",0.00260586319218241,0.00211726384364821,0.00236156351791531
"Salix_cascadensis",0.00439739413680782,0.00195439739413681,0.00317589576547231
"Salix_herbacea",0.00179153094462541,0.000651465798045603,0.0012214983713355
"Salix_polaris",0.00846905537459283,0.00765472312703583,0.00806188925081433
"Salix_restrata",0.00130293159609121,0.000651465798045603,0.000977198697068404
"Salix_reticulata",0.00146579804560261,0.00146579804560261,0.00146579804560261
"Salix_retusa",0.00342019543973941,0.000814332247557003,0.00211726384364821
"Salix_serpyllifolia",0.00374592833876221,0.000814332247557003,0.00228013029315961
"Salix_sp",0.0198697068403909,0.00765472312703583,0.0137622149837134
"Salix_sp1",0.000488599348534202,0,0.000244299674267101
"Salix_sp2",0.00260586319218241,0.00211726384364821,0.00236156351791531
"Sanicula_graveolens",0.000651465798045603,0.00407166123778502,0.00236156351791531
"Saponaria_caespitosa",0.000488599348534202,0.000325732899022801,0.000407166123778502
"Saussurea_alpina",0.000651465798045603,0.000488599348534202,0.000570032573289902
"Saussurea_gnaphalodes",0.0187296416938111,0.0182410423452769,0.018485342019544
"Saussurea_weberi",0.00439739413680782,0.00162866449511401,0.00301302931596091
"Saxifraga_aizoides",0.000651465798045603,0.00179153094462541,0.0012214983713355
"Saxifraga_ascendens",0.000814332247557003,0.000162866449511401,0.000488599348534202
"Saxifraga_brachypoda",0.00228013029315961,0.00309446254071661,0.00268729641693811
"Saxifraga_bronchialis",0.00553745928338762,0.00325732899022801,0.00439739413680782
"Saxifraga_caesia",0.000488599348534202,0.000488599348534202,0.000488599348534202
"Saxifraga_cernua",0.00130293159609121,0.00293159609120521,0.00211726384364821
"Saxifraga_exarata",0.000651465798045603,0,0.000325732899022801
"Saxifraga_lyallii",0.00146579804560261,0.000325732899022801,0.000895765472312704
"Saxifraga_moorcroftiana",0.0112377850162866,0.0117263843648208,0.0114820846905537
"Saxifraga_nelsoniana",0.000162866449511401,0.000488599348534202,0.000325732899022801
"Saxifraga_nivalis",0.00146579804560261,0,0.000732899022801303
"Saxifraga_occidentalis",0.00293159609120521,0.000325732899022801,0.00162866449511401
"Saxifraga_oppositifolia",0.0125407166123779,0.0123778501628664,0.0124592833876221
"Saxifraga_paniculata",0.00228013029315961,0.00700325732899023,0.00464169381107492
"Saxifraga_rhomboidea",0.000325732899022801,0.000162866449511401,0.000244299674267101
"Saxifraga_serpyllifolia",0.00130293159609121,0.000814332247557003,0.0010586319218241
"Saxifraga_sp",0.000814332247557003,0.00162866449511401,0.0012214983713355
"Saxifraga_sp1",0.000488599348534202,0,0.000244299674267101
"Saxifraga_sp2",0.000651465798045603,0,0.000325732899022801
"Saxifraga_sp3",0.000162866449511401,0,8.14332247557003e-05
"Saxifraga_sp4",0.00195439739413681,0.000814332247557003,0.00138436482084691
"Saxifraga_sp5",0.00179153094462541,0.00586319218241042,0.00382736156351792
"Saxifraga_sp6",0.000651465798045603,0.000651465798045603,0.000651465798045603
"Saxifraga_sp7",0.00456026058631922,0.00293159609120521,0.00374592833876221
"Saxifraga_sp8",0,0.000162866449511401,8.14332247557003e-05
"Saxifraga_sp9",0.000162866449511401,0,8.14332247557003e-05
"Saxifraga_tenuis",0.000162866449511401,0.0011400651465798,0.000651465798045603
"Saxifraga_tricuspidata",0.000325732899022801,0.000651465798045603,0.000488599348534202
"Scabiosa_lucida",0.000488599348534202,0.000814332247557003,0.000651465798045603
"Schizeilema_sp",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Schizeilema_trifoliatum",0.00130293159609121,0.000488599348534202,0.000895765472312704
"Scilla_sp",0.000814332247557003,0.0011400651465798,0.000977198697068404
"Scorzonera_meyeri",0.000162866449511401,0,8.14332247557003e-05
"ScrophUnk_sp",0.00488599348534202,0.00244299674267101,0.00366449511400651
"Sedum_amplexicaule",0.00993485342019544,0.0127035830618893,0.0113192182410423
"Sedum_atratum",0.000162866449511401,0.000488599348534202,0.000325732899022801
"Sedum_brevifolium",0.00602605863192182,0.00944625407166124,0.00773615635179153
"Sedum_candollei",0.00521172638436482,0.00635179153094463,0.00578175895765472
"Sedum_debile",0.000977198697068404,0.00260586319218241,0.00179153094462541
"Sedum_lanceolatum",0.0133550488599349,0.00846905537459283,0.0109120521172638
"Sedum_roseum",0.00504885993485342,0.00260586319218241,0.00382736156351792
"Sedum_sp",0.00195439739413681,0.00228013029315961,0.00211726384364821
"Sedum_sp1",0,0.000651465798045603,0.000325732899022801
"Sedum_sp2",0.00521172638436482,0.00195439739413681,0.00358306188925081
"Senecio_amplectum",0.000325732899022801,0,0.000162866449511401
"Senecio_boissieri",0.000488599348534202,0.00146579804560261,0.000977198697068404
"Senecio_bustillosianus",0.00309446254071661,0.00179153094462541,0.00244299674267101
"Senecio_canescens",0,0.000162866449511401,8.14332247557003e-05
"Senecio_canus",0.0167752442996743,0.00423452768729642,0.0105048859934853
"Senecio_franciscanus",0.00358306188925081,0.00358306188925081,0.00358306188925081
"Senecio_fremontii",0.000162866449511401,0,8.14332247557003e-05
"Senecio_looseri",0.00407166123778502,0.00211726384364821,0.00309446254071661
"Senecio_magellanicus",0.00162866449511401,0.00162866449511401,0.00162866449511401
"Senecio_nivalis",0.00162866449511401,0.00228013029315961,0.00195439739413681
"Senecio_pachyphyllos",0.00325732899022801,0,0.00162866449511401
"Senecio_polygaloides",0.0146579804560261,0.00814332247557003,0.011400651465798
"Senecio_portalesianus",0.0214983713355049,0,0.0107491856677524
"Senecio_puchii",0.00179153094462541,0.000651465798045603,0.0012214983713355
"Senecio_sp",0.0127035830618893,0.00504885993485342,0.00887622149837134
"Senecio_sp3",0.00684039087947883,0.000977198697068404,0.00390879478827362
"Senecio_sp4",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Senecio_sp5",0.000977198697068404,0.000325732899022801,0.000651465798045603
"Senecio_triangularis",0,0.000162866449511401,8.14332247557003e-05
"Sesleria_caerulea",0.0110749185667752,0.00472312703583062,0.00789902280130293
"Sesleria_sp",0.0185667752442997,0.0136807817589577,0.0161237785016287
"Sesleria_tatrae",0.00325732899022801,0.00684039087947883,0.00504885993485342
"Sibbaldia_sp",0.00700325732899023,0.00846905537459283,0.00773615635179153
"Sideritis_glacialis",0.00179153094462541,0.00179153094462541,0.00179153094462541
"Silene_acaulis",0.00211726384364821,0.000162866449511401,0.0011400651465798
"Silene_boryi",0,0.000325732899022801,0.000162866449511401
"Silene_ciliata",0.00521172638436482,0.0011400651465798,0.00317589576547231
"Silene_douglasii",0.000325732899022801,0,0.000162866449511401
"Silene_gonosperma",0.00570032573289902,0.00211726384364821,0.00390879478827362
"Silene_scouleri",0.000325732899022801,0.000325732899022801,0.000325732899022801
"Silene_sp",0.00342019543973941,0.00228013029315961,0.00285016286644951
"Sisymbrium_altissimum",0,0.000162866449511401,8.14332247557003e-05
"Sisyrinchium_arenarium",0.000325732899022801,0,0.000162866449511401
"Sisyrinchium_patagonicum",0.00521172638436482,0.00146579804560261,0.00333876221498371
"Smelowskia_calycina",0.0460912052117264,0.0153094462540717,0.030700325732899
"Soldanella_alpina",0.000162866449511401,0,8.14332247557003e-05
"Solidago_multiradiata",0.0127035830618893,0.00618892508143322,0.00944625407166124
"Solidago_sp",0.000162866449511401,0,8.14332247557003e-05
"Solidago_sp1",0.0144951140065147,0.0117263843648208,0.0131107491856678
"Soroseris_erysimoides",0.00456026058631922,0.00309446254071661,0.00382736156351792
"Spergularia_rubra",0.000325732899022801,0.000162866449511401,0.000244299674267101
"Stellaria_americana",0.00423452768729642,0.00260586319218241,0.00342019543973941
"Stellaria_borealis",0.0011400651465798,0.000162866449511401,0.000651465798045603
"Stellaria_patens",0.000488599348534202,0,0.000244299674267101
"Stellaria_sp",0.000162866449511401,0,8.14332247557003e-05
"Stenanthium_occidentale",0.000162866449511401,0,8.14332247557003e-05
"Swertia_ciliata",0.00179153094462541,0.00130293159609121,0.00154723127035831
"Synthris_pinnatifia",0.000488599348534202,0,0.000244299674267101
"Tarasa_humilis",0.000488599348534202,0.000488599348534202,0.000488599348534202
"Taraxacum_alpinum",0.000162866449511401,0.000162866449511401,0.000162866449511401
"Taraxacum_mongolicum",0.000162866449511401,0,8.14332247557003e-05
"Taraxacum_officinale",0.043485342019544,0.0144951140065147,0.0289902280130293
"Taraxacum_sp",0.00260586319218241,0.000977198697068404,0.00179153094462541
"Taraxacum_sp1",0.0011400651465798,0.000325732899022801,0.000732899022801303
"Taraxacum_sp2",0.000325732899022801,0.000488599348534202,0.000407166123778502
"Taraxacum_vulgare",0.0011400651465798,0.000162866449511401,0.000651465798045603
"Teucrium_sp",0.000488599348534202,0.000488599348534202,0.000488599348534202
"Thalictrum_alpinum",0.00276872964169381,0.00179153094462541,0.00228013029315961
"Thalictrum_fendleri",0.000325732899022801,0,0.000162866449511401
"Themeda_trianda",0.00635179153094463,0.00228013029315961,0.00431596091205212
"Thlaspi_magellanicum",0.0311074918566775,0.00244299674267101,0.0167752442996743
"Thlaspi_montanum",0.00667752442996743,0.000977198697068404,0.00382736156351792
"Thlaspi_sp",0.000488599348534202,0.000162866449511401,0.000325732899022801
"Thlaspi_sp1",0.0011400651465798,0.00325732899022801,0.00219869706840391
"Thlaspi_sp2",0.00162866449511401,0.000488599348534202,0.0010586319218241
"Thymus_alpestris",0.00846905537459283,0.0128664495114007,0.0106677524429967
"Thymus_pulegioides",0.00342019543973941,0.00439739413680782,0.00390879478827362
"Thymus_serpylloides",0.00390879478827362,0.00211726384364821,0.00301302931596091
"Tiarella_trifoliata",0.00130293159609121,0.000325732899022801,0.000814332247557003
"Tofieldia_accidentalis",0.00162866449511401,0.000162866449511401,0.000895765472312704
"Tofieldia_glutinosa",0.00553745928338762,0.000651465798045603,0.00309446254071661
"Tofieldia_pusilla",0.000488599348534202,0.000325732899022801,0.000407166123778502
"Trachydium_depressum",0.00162866449511401,0.000162866449511401,0.000895765472312704
"Trifolium_andersonii",0.0115635179153094,0.0115635179153094,0.0115635179153094
"Trifolium_dubium",0.00260586319218241,0.000977198697068404,0.00179153094462541
"Trifolium_nanum",0.00260586319218241,0.00130293159609121,0.00195439739413681
"Trifolium_parryi",0.000162866449511401,0,8.14332247557003e-05
"Trifolium_repens",0.000814332247557003,0.000162866449511401,0.000488599348534202
"Trisetum_alpestre",0.000162866449511401,0,8.14332247557003e-05
"Trisetum_barbinode",0.00618892508143322,0,0.00309446254071661
"Trisetum_flavescens",0,0.000162866449511401,8.14332247557003e-05
"Trisetum_glaciale",0.00293159609120521,0.0011400651465798,0.00203583061889251
"Trisetum_oreophilum",0.00211726384364821,0.000651465798045603,0.00138436482084691
"Trisetum_preslei",0.0307817589576547,0.00504885993485342,0.0179153094462541
"Trisetum_sp",0.0107491856677524,0.00260586319218241,0.00667752442996743
"Trisetum_sp1",0.00602605863192182,0.000162866449511401,0.00309446254071661
"Trisetum_spicatum",0.0159609120521173,0.00879478827361563,0.0123778501628664
"Tristagma_nivale",0.00456026058631922,0.00179153094462541,0.00317589576547231
"Tropaeolum_polyphyllum",0,0.00146579804560261,0.000732899022801303
"Tulipa_sp",0.000977198697068404,0.000488599348534202,0.000732899022801303
"Vaccaria_segetalis",0.000162866449511401,0,8.14332247557003e-05
"Vaccinium_gaultherioides",0.000325732899022801,0,0.000162866449511401
"Vaccinium_uliginosum",0.000488599348534202,0.000162866449511401,0.000325732899022801
"Valeriana_alypifolia",0,0.000162866449511401,8.14332247557003e-05
"Valeriana_aretioides",0.000488599348534202,0.000814332247557003,0.000651465798045603
"Valeriana_rigida",0.00390879478827362,0.00618892508143322,0.00504885993485342
"Veronica_alpina",0.000977198697068404,0.000162866449511401,0.000570032573289902
"Veronica_aphylla",0.00586319218241042,0.000325732899022801,0.00309446254071661
"Veronica_ciliata",0.00635179153094463,0.00374592833876221,0.00504885993485342
"Veronica_himalaica",0.00228013029315961,0.00130293159609121,0.00179153094462541
"Veronica_kurdica",0.000162866449511401,0,8.14332247557003e-05
"Veronica_sp",0.00162866449511401,0.000651465798045603,0.0011400651465798
"Veronica_sp1",0.000977198697068404,0.00374592833876221,0.00236156351791531
"Veronica_verna",0.00228013029315961,0.00293159609120521,0.00260586319218241
"Vicia_bijuga",0.00228013029315961,0.00130293159609121,0.00179153094462541
"Vicia_magellanica",0.000488599348534202,0.000977198697068404,0.000732899022801303
"Viola_atropurpurea",0.000162866449511401,0.00635179153094463,0.00325732899022801
"Viola_bangii",0.00504885993485342,0.0123778501628664,0.00871335504885993
"Viola_biflora",0.00179153094462541,0.000651465798045603,0.0012214983713355
"Viola_calcarata",0.00798045602605863,0.00390879478827362,0.00594462540716612
"Viola_cotyledon",0.00879478827361563,0.0177524429967427,0.0132736156351792
"Viola_crassiuscula",0.000651465798045603,0.000325732899022801,0.000488599348534202
"Viola_cunninghamii",0.000325732899022801,0.000325732899022801,0.000325732899022801
"Viola_montagnei",0,0.00488599348534202,0.00244299674267101
"Viola_philippii",0.00130293159609121,0.0149837133550489,0.00814332247557003
"Viola_sp",0.000162866449511401,0,8.14332247557003e-05
"Viola_sp1",0.000325732899022801,0.000814332247557003,0.000570032573289902
"Viola_subandina",0,0.000162866449511401,8.14332247557003e-05
"Wahlenbergia_albomarginata",0.00830618892508143,0.00228013029315961,0.00529315960912052
"Werneria_glaberrima",0.00162866449511401,0,0.000814332247557003
"Werneria_nubigena",0.0130293159609121,0.0148208469055375,0.0139250814332248
"Werneria_pumila",0.00130293159609121,0.00228013029315961,0.00179153094462541
"Werneria_pygmaea",0.00179153094462541,0.00749185667752443,0.00464169381107492
"Ziziphora_clinopodioides",0.000977198697068404,0.0011400651465798,0.0010586319218241
